"ECO_CODE","ECOREGION","PROV_CODE","PROVINCE","RLM_CODE","REALM","ALT_CODE","ECO_CODE_X","Lat_Zone","layer.1.1.1.1","layer.2.1.1.1","layer.1.2.1.1","layer.2.2.1.1","layer.1.1.2.1","layer.2.1.2.1","layer.1.2.2.1","layer.2.2.2.1","layer.1.1.1.2","layer.2.1.1.2","layer.1.2.1.2","layer.2.2.1.2","layer.1.1.2.2","layer.2.1.2.2","layer.1.2.2.2","layer.2.2.2.2","layer.1.1","layer.2.1","layer.1.2","layer.2.2"
20150,"Coral Sea",35,"Tropical Southwestern Pacific",6,"Central Indo-Pacific",143,150,"Tropical",0,0.002970296252141,0.000904050737508392,0.0320040957057332,3.52621610622412,0,0,0,1.14433889344743,0.18403207822125,0,0.00226426918770268,0.0429990112130859,0,0,0,0.121943815936099,0.0120220831951173,1.42649397972562,0.556243500845681
20151,"Lord Howe and Norfolk Islands",36,"Lord Howe and Norfolk Islands",6,"Central Indo-Pacific",138,151,"Tropical",2.60093995599757e-06,0.00694888813119442,0.0029584456207565,0.000965623306020787,3.83784520074749,0,0.000330483803786393,6.57393753568152e-06,1.23033386245465,0.193050477563724,0,0,0.000305271261235735,0,0,0.000142081869230382,0.115695388330436,0.00206444323324467,1.57201869830183,0.713022348423614
20153,"Marshall Islands",38,"Marshall, Gilbert and Ellis Islands",7,"Eastern Indo-Pacific",149,153,"Tropical",0.000489570224329355,0.000840232574364958,0.00261436990608546,0.0054682755189981,3.31620710242897,0,0.000213831152830604,2.72404404441727e-05,1.18432128231775,0.0807257083833036,0,0,0.0081103889310959,0,0,0.0013226805661941,0.0501967433600675,0.00894797262775675,1.39579710132447,0.577131669591233
20155,"Line Islands",39,"Central Polynesia",7,"Eastern Indo-Pacific",150,155,"Tropical",4.88689838776188e-05,0.00029995649233372,0.000281915705994464,0.00158882672000213,2.00557874722211,0,9.0502863593837e-05,4.47557644888779e-06,0.99283168822288,0.0825626631030105,0,9.24988683728285e-05,0.00189110440045321,6.34466397374201e-06,1.11188561102217e-06,0.000275917428520143,0.0448912164036305,0.000416063456196971,0.147529826542044,0.732765762626907
20156,"Phoenix/Tokelau/Northern Cook Islands",39,"Central Polynesia",7,"Eastern Indo-Pacific",151,156,"Tropical",3.6310519393625e-06,0.000539258627925739,0.00114537958627284,0.00420826343226345,3.25670010030313,0,3.12242902247466e-05,0,1.11019369168304,0.0444787081431601,0,2.46661644577162e-05,0.00554094985255243,0,0,0.000139703132826533,0.0241453130255723,0.00048395141042302,1.39008504382218,0.675680285613273
20157,"Samoa Islands",39,"Central Polynesia",7,"Eastern Indo-Pacific",152,157,"Tropical",0.000293375143576327,0.013647976124582,0.00793183234459392,0.0042622556266369,3.8621106855143,0,0.00075633666941796,0.000105514800534521,1.21189220439299,0.0712879525497199,0,0,0.00490897978941031,3.11865348401125e-06,6.70311824066338e-07,0.0015878514655219,0.0438869839920642,0.00378463885328323,1.88628433520644,0.611476609252078
20158,"Tuamotus",40,"Southeast Polynesia",7,"Eastern Indo-Pacific",156,158,"Tropical",0.000163029189624908,0.0007030720660774,0.00017912389073982,0.000570953897838596,2.94015371402728,0,8.86938808094372e-05,2.26677680576265e-05,1.21853458934741,0.0537129786513829,0,0,0.000842623856336658,0,0,0.00160219850776198,0.032793705975116,0.00702992187773259,1.02752563630871,0.59638449273908
20159,"Rapa-Pitcairn",40,"Southeast Polynesia",7,"Eastern Indo-Pacific",153,159,"Tropical",1.83145264035698e-06,4.93014971741262e-05,0.000167906290286075,0.000390510062990243,3.0041726091707,0,0,5.49255338033854e-07,1.21764101904817,0.0724010465664286,0,0,0.000563898036739179,0,0,2.57231351800743e-05,0.0419767863696411,0.000211547874353922,0.968328038353061,0.702414411199542
20160,"Southern Cook/Austral Islands",40,"Southeast Polynesia",7,"Eastern Indo-Pacific",155,160,"Tropical",2.85616677015694e-05,0.000316910506143577,0.000162386264949074,0.000582054153166683,3.88697155478259,0,1.37012477114484e-05,1.59174947811856e-05,1.22621242362586,0.0707909735550512,0,0,0.000844537473883014,5.07633566415019e-07,2.81676751679026e-07,0.000223262974473824,0.0399245922863263,0.000693205686303187,1.81979896769729,0.727363216459737
20161,"Society Islands",40,"Southeast Polynesia",7,"Eastern Indo-Pacific",154,161,"Tropical",0.000816072766877316,0.00123155704080158,0.000129958571826325,0.000252154876394771,3.8279449927638,7.49803329015014e-05,0.000648045485786926,0.000417648628371214,1.22197513494916,0.0852343968672449,0,0,0.000387806108564031,2.79533462197465e-05,4.21820963224671e-06,0.001910104580169,0.0500461108620958,0.00305508850605291,1.78888081189665,0.672852912554177
20162,"Marquesas",41,"Marquesas",7,"Eastern Indo-Pacific",157,162,"Tropical",0.000122713188227065,0.000252769854170669,0.000140959675344051,0.000677929661493511,1.90944925472376,0.000111377064747886,0.000186680476753523,7.46053674394907e-06,1.12079864029174,0.0629521161121418,0,0,0.000836443449466352,3.76256156581834e-05,6.24329082634818e-06,0.000590694088035559,0.0349688468278594,0.000258501616004457,0.0361945924022326,0.651305654268026
20163,"Easter Island",42,"Easter Island",7,"Eastern Indo-Pacific",159,163,"Tropical",6.26179454773201e-06,0.0247521461767605,0.0140662725475974,0.0138696138308914,3.43478274582003,0,0,5.11968373950157e-06,1.06811119506796,0.0210247806681051,0,0,0.013785936990991,0.000107010551568415,1.35863367396721e-05,7.1317191794357e-05,0.0121277981562498,0.000157531653909229,1.54776595962922,0.718918200216706
20164,"Revillagigedos",43,"Tropical East Pacific",8,"Tropical Eastern Pacific",170,164,"Tropical",0,0.00681815385032576,0.0125507226776743,0.00458482317202653,3.02844359746384,0,0,1.4476128848471e-06,1.11616279069304,0.196711956571579,0,0.0236354292964483,0.0072018195873932,1.05283753055096e-05,3.67590813837226e-06,0.000135667193777274,0.124196741661342,0.000238838606477502,0.974936466685419,0.561254514966268
20165,"Clipperton",43,"Tropical East Pacific",8,"Tropical Eastern Pacific",164,165,"Tropical",0,0.000251347128334171,0.0022348110486473,0.0013975634875734,3.56562443265804,0,0,0,1.07356058493051,0.142556489519197,0,0.00800079588659347,0.00209068909611697,0,0,0,0.0786766893808923,1.33651073967508e-05,1.48412604761264,0.77271601787723
20166,"Mexican Tropical Pacific",43,"Tropical East Pacific",8,"Tropical Eastern Pacific",167,166,"Tropical",0.000748299804859184,0.0351370052837872,0.0116213762996257,0.00893551934076666,3.51466564270702,0.00672100883638747,0.00178398441305972,0.000332010975714935,1.08141071624358,0.312060131691406,0,0.0203960661141383,0.0066903669253973,0.00343691800397428,0.00165110898416157,0.00279543068373471,0.194585109779613,0.00598335659475568,1.13818960705593,0.682187619971226
20167,"Chiapas-Nicaragua",43,"Tropical East Pacific",8,"Tropical Eastern Pacific",163,167,"Tropical",0.00128273189361372,0.0608582741751047,0.0295668440388491,0.0203496714479072,3.59622056165375,0.0134640291349592,0.0184676944684413,0.000607409126679827,0.947807853442166,0.242707754422098,0,0.0212624678984863,0.0153266960701733,0.0122447039852611,0.00442385256911034,0.0072377013957545,0.149232264890811,0.0583860666686973,1.32500325121553,0.667991286739407
20168,"Nicoya",43,"Tropical East Pacific",8,"Tropical Eastern Pacific",168,168,"Tropical",0.00293867182887243,0.0674529979435383,0.0180755858423436,0.0435043661365155,3.04399984462062,0.00684750185365374,0.0103799974656227,0.000670289316092824,0.937904229029649,0.255260337280228,0,0.0328446003706853,0.00402397750523543,0.00538985467879653,0.00277712221692218,0.00830699762168566,0.171802306558339,0.0203954985235999,0.803476177857601,0.651949329758097
20169,"Cocos Islands",43,"Tropical East Pacific",8,"Tropical Eastern Pacific",165,169,"Tropical",0,0.00948642293470784,0.00747654908140129,0.00606306415860428,2.26878530078237,0,0,0,0.927753728249534,0.134800214167644,0,0.0393743090784311,0.00537697462396715,0,0,0,0.0814221220555616,6.42678008441064e-05,0.378819769434126,0.678147868023933
20170,"Panama Bight",43,"Tropical East Pacific",8,"Tropical Eastern Pacific",169,170,"Tropical",0.00251607306264658,0.049940553704225,0.00636080733136059,0.0563185107194068,3.2739407483034,0.00631755496076487,0.00857343666127586,0.000399430337007519,0.879992639881095,0.181475942090608,0,0.000547782706556236,0.0041226400205839,0.00465599854471726,0.00202066241384695,0.00747273127437393,0.117133709960128,0.0299229033132453,1.25739672291445,0.65877263665984
20171,"Guayaquil",43,"Tropical East Pacific",8,"Tropical Eastern Pacific",166,171,"Tropical",0.000477182680902499,0.0701195092308059,0.0191194153101588,0.0828926179607607,2.74462014440019,0.0068837430736955,0.0115522075651385,0.00103301969276169,0.8050429373861,0.142824030147136,0,0.00312954360266125,0.00509143047067285,0.00749697125626368,0.00337397441064486,0.00795228746002449,0.0914097907207003,0.019062022363397,0.867911450490259,0.599247978888027
20172,"Northern Galapagos Islands",44,"Galapagos",8,"Tropical Eastern Pacific",161,172,"Tropical",1.63480411540168e-09,0.0108673439853603,0.00701394061884277,0.0175311171803272,2.50789638362037,1.16760118316959e-06,0,0,0.98698211802872,0.113864780797487,0,0.0038281898542487,0.0171265048876081,1.32561056441527e-06,2.57179991697359e-07,0,0.0741310572401163,7.83255236637078e-05,0.697703100309328,0.578767137313216
20173,"Eastern Galapagos Islands",44,"Galapagos",8,"Tropical Eastern Pacific",160,173,"Tropical",5.47849197518785e-05,0.0194605798674065,0.0111578707181602,0.0249088186112711,2.93222798735319,0.000189045084032513,0,2.41323239753809e-05,0.871722299528446,0.118925344984784,0,0.00229030365572998,0.0115204746659402,0.000794309886706836,0.000155931253109245,0.00102908434412868,0.0740969094961288,0.00454131622921205,1.18259332364569,0.608763434351855
20174,"Western Galapagos Islands",44,"Galapagos",8,"Tropical Eastern Pacific",162,174,"Tropical",3.45491242918496e-06,0.00362224531192323,0.00757980332611002,0.0119854424898477,3.07599035026794,5.90148651305503e-05,0,1.26374686931074e-05,0.894585582662673,0.113635793474524,0,9.5757061027143e-05,0.00952428363049111,0.000266368759571306,4.99739802403143e-05,0.000277035806010908,0.0633287893397409,0.00229619006424151,1.26987091897193,0.69879704768262
20175,"Central Peru",45,"Warm Temperate Southeastern Pacific",9,"Temperate South America",174,175,"Temperate",0.000297408496478003,0.0628420013704514,0.0178250398177135,0.135036185136169,2.6247590475085,0.00723824972489082,0.00530099411167465,0.000509314148756007,0.883777526851966,0.163002265082695,0,0.00305526130632576,0.00362120521396435,0.00421949979527821,0.00102673447026744,0.00414784170955852,0.110008206484181,0.0249230350292185,0.538715416825185,0.659212842364288
20176,"Humboldtian",45,"Warm Temperate Southeastern Pacific",9,"Temperate South America",175,176,"Temperate",0.000361416310096256,0.0415418393619191,0.0320064717950798,0.128252367828886,2.87916938074847,0.00559985653735524,0.00233822473218055,0.000367388842091731,1.0384286384987,0.185219462096811,0,0.00205255530926521,0.00310384969064461,0.00180185562914034,0.000456714970026103,0.00256049839522415,0.106126155852318,0.00204218570043795,0.597863496749969,0.729046381329559
20177,"Central Chile",45,"Warm Temperate Southeastern Pacific",9,"Temperate South America",173,177,"Temperate",0.00111385068666309,0.0155867390300061,0.0424900616388078,0.151823167176665,3.51377699761897,0.00697792775657924,0.00323751657285918,0.000426101289498804,1.03363976336179,0.244134379739432,0,0,0.000374548398138447,0.00208565488430681,0.000526919362673466,0.00418635860110359,0.143112575523715,0.005734173348976,1.05059533892566,0.807731913227314
20178,"Araucanian",45,"Warm Temperate Southeastern Pacific",9,"Temperate South America",172,178,"Temperate",0.00211076546504546,0.0243429494940732,0.0311931272951343,0.117352856481284,3.49805761300831,0.0102441528693722,0.00510377581040253,0.000525155246984331,0.986374937653268,0.167609794234787,0,0,9.67715665753604e-05,0.00972826998881921,0.00484630982087459,0.00559231730613697,0.112459131221105,0.0157225426846553,1.24918581897651,0.755568916710507
20179,"Juan Fernandez and Desventuradas",46,"Juan Fernandez and Desventuradas",9,"Temperate South America",171,179,"Temperate",0,0.00563551162526426,0.0351253843796299,0.0620465513529992,3.37004999756339,0,0,1.65348219688727e-07,1.04563167674322,0.0723449318044491,0,0,0.000942289502245537,0,0,0,0.0396641393081491,0.000348240874319998,1.2960246393867,0.812286434878347
20180,"Southeastern Brazil",47,"Warm Temperate Southwestern Atlantic",9,"Temperate South America",183,180,"Temperate",0.00107989317592066,0.0808930466065829,0.0515325532342773,0.0155677663511769,4.13087890455175,0.00991524663624387,0.0294339896261503,0.00302314793534029,1.0202942722694,0.294082082326371,8.15550449950834e-06,0.0181042560777953,0.0125727800046409,0.00593136505124177,0.000376657326626389,0.0120819115405791,0.264349766559451,0.092370755898708,1.54981205140048,0.669449192678992
20181,"Rio Grande",47,"Warm Temperate Southwestern Atlantic",9,"Temperate South America",182,181,"Temperate",0.00026017805534225,0.0605462505622906,0.0281045680287924,0.0120337045397759,3.65128189728655,0.00457311391705336,0.0121759547229076,0.00116580803613115,0.9434526225891,0.153241736817696,0,0.00656029811605381,0.00628033599349228,0.012406355294694,0.00209672770798149,0.00843081934212184,0.139921771169228,0.139554706548019,1.51077684290196,0.609700067720684
20182,"Rio de la Plata",47,"Warm Temperate Southwestern Atlantic",9,"Temperate South America",181,182,"Temperate",0.00108014706098135,0.144110930199357,0.0237708432653927,0.0075713044531435,2.14582060172871,0.0719495939615734,0.134568302178119,0.00705833728240088,0.0174403287345313,0.190535085565078,0,8.65049358109801e-07,4.36874477163339e-06,0.095302972854704,0.0480336945467577,0.0522273189589724,0.0142852292031792,0.839760594634081,0.496502780585164,0.00161790670579364
20183,"Uruguay-Buenos Aires Shelf",47,"Warm Temperate Southwestern Atlantic",9,"Temperate South America",184,183,"Temperate",6.11403471469997e-05,0.181690227316401,0.0391810352913055,0.0290285247823307,3.03565970454801,0.00287790640053971,0.0131002936193003,0.000497081083537733,0.645963565854623,0.104316599683759,0,0.000106005718450959,0.000727555353090418,0.00531425664242139,0.000869359594102058,0.00403441546082162,0.0867842106078371,0.299189906674491,1.0687025338381,0.553215079553048
20186,"Malvinas/Falklands",48,"Magellanic",9,"Temperate South America",178,186,"Temperate",9.25011102065405e-05,0.0923337087227816,0.00313857495980436,0.0034368395506417,3.04282511754206,0,0.00129165950682823,2.43039097670278e-05,0.860893589237773,0.0368716147472719,0,2.65046035264111e-07,1.10467220802837e-05,0,0,0.00174559830451329,0.03158177953211,0.059773959654534,1.33522648580303,0.616403170793729
20187,"Channels and Fjords of Southern Chile",48,"Magellanic",9,"Temperate South America",176,187,"Temperate",0.000331844957671132,0.0723193013636602,0.0081202224578551,0.00568967043357428,2.89320613784648,0.00139286959371783,0.00481738975154346,0.000118326854213159,0.776994914350174,0.0506540924096202,6.00516462038747e-06,0,1.96089603045699e-06,0.00313109980266907,0.000311467852536535,0.00682248570068566,0.0328243728646144,0.0998606851112598,1.14958080026929,0.680228606351733
20188,"Chiloense",48,"Magellanic",9,"Temperate South America",177,188,"Temperate",0.00156313165825846,0.113095064913431,0.0397905765016045,0.0951291634918766,3.22588016424311,0.00390669699109502,0.00247790542945609,0.000362619746228318,0.858133026611392,0.0553268674308139,0,0,3.20128756549093e-05,0.00311001242004451,0.000445136338552943,0.0242147787125415,0.0369336504480103,0.0935349960426169,1.25611742802191,0.641707069239508
20189,"Tristan Gough",49,"Tristan Gough",9,"Temperate South America",185,189,"Temperate",2.63963945891009e-08,0.000100370300897815,0.000686347846640426,0.000905592991984711,3.64564089068374,2.10528370233193e-06,7.97162646251698e-06,0,0.973910773978385,0.0273371683435601,0,1.7178564625249e-05,0.000386084638603884,0,0,2.85274651442492e-05,0.015663053504246,0.00259464202449421,1.87022201424184,0.753779034196271
20191,"Namaqua",50,"Benguela",10,"Temperate Southern Africa",187,191,"Temperate",0.000127431764056418,0.0189273190060106,0.0086314303546358,0.11027812538645,3.63834538635507,0.0037481764669444,0.00353766803915504,0.000415578443046224,1.05852203118006,0.210102160251685,0,0,0.000286392122985468,0.00249858319821447,0.000915974379968169,0.0031624432347694,0.159349450787013,0.0215941693154132,1.3565122164142,0.67973621324822
20192,"Agulhas Bank",51,"Agulhas",10,"Temperate Southern Africa",189,192,"Temperate",0.000137371505592829,0.0215496952995415,0.00479888657375609,0.0740983455947801,3.80158729153,0.00341268641021847,0.00376650442932786,0.000633251814105897,1.08607044587965,0.176257322876508,5.99817669213177e-05,0,0.000587864680723812,0.00319691630364333,0.000385098602684877,0.00363775918434072,0.163313740434287,0.0369667564414159,1.50098627225124,0.721728358220747
20193,"Natal",51,"Agulhas",10,"Temperate Southern Africa",190,193,"Temperate",0.000338598096738779,0.0142241992077308,0.00200595252586625,0.0165966729769091,4.15701100656542,0.0106043282541409,0.00538218638171765,0.000621327665999935,1.15800531546121,0.26429255113545,0,0.000930130901082031,0.00219295304617712,0.00614549899380244,0.000983635479103999,0.00525334687197988,0.166032041335969,0.0249820080300481,1.74040348402135,0.73801676269162
20194,"Amsterdam-St Paul",52,"Amsterdam-St Paul",10,"Temperate Southern Africa",191,194,"Temperate",0,0.00019253242794705,0.00013474253236133,9.7672722610204e-05,2.72000188412285,0,0,0,1.13921313812931,0.0279851628445916,0,0,0.000207226439281435,0,0,0,0.0174944460945203,0.000153776281772059,0.872063498041064,0.662459668585222
20197,"Three Kings-North Cape",53,"Northern New Zealand",11,"Temperate Australasia",204,197,"Temperate",7.94251485305556e-06,0.0230988463481834,0.0299455251058099,0.00324936518864273,3.62207510727471,5.92408027724925e-06,0,0,1.20375588346482,0.206491530361983,0,0.000291005040189462,0.000661869268035526,3.13303197725097e-05,5.75370000750053e-07,0.000297117544940526,0.134095446476771,0.0036705379206791,1.35490257695013,0.661569615994209
20200,"South New Zealand",54,"Southern New Zealand",11,"Temperate Australasia",208,200,"Temperate",0.000243775630200403,0.0896454359831239,0.00808071015389639,0.0030207195880871,2.11661516819465,0.00874185908716744,0.00322663625402061,0.000189248504577066,0.934148059544136,0.0856809240735577,0,0.000206162648262554,0.000209496666838472,0.00264587844216512,0.000131266729850103,0.00429922225030819,0.0551871209427283,0.0371162936778449,0.265485050640827,0.618357301440015
20201,"Snares Island",54,"Southern New Zealand",11,"Temperate Australasia",207,201,"Temperate",0,0.133549231767056,0.00576209260504927,0.00373917804159129,2.09386082700099,0,0,0,0.897119434819226,0.0456226207592807,0,0.000135075795751246,0.000181958593863266,0,0,0,0.0322206983942512,0.0431809311128888,0.27439226241092,0.657957343302866
20202,"Tweed-Moreton",55,"East Central Australian Shelf",11,"Temperate Australasia",201,202,"Temperate",0.00212519222046144,0.0218653897389699,0.00858217154664176,0.0130327871753232,4.07766004879514,0.00686238727960005,0.000883988451055785,0.00158993779010733,1.09625598974376,0.276451789668541,0,0.000473717967117842,0.0135620527282085,0.0078383054507723,0.000699732894245042,0.010832507456315,0.190867818945298,0.0972674281445263,1.63093297390436,0.697535879147207
20203,"Manning-Hawkesbury",55,"East Central Australian Shelf",11,"Temperate Australasia",200,203,"Temperate",0.00317565389792805,0.0266269255465134,0.0116701847381525,0.00697501550374581,4.2284548955492,0.00918655641235563,0.00611942361687158,0.00197465293843992,1.13246229513266,0.318884452044823,0,0.000304119657967964,0.00178352212280567,0.00545473445616499,0.000651154980487575,0.00995143723412453,0.219892450139368,0.0263024792476821,1.69539519060563,0.751644642783025
20204,"Cape Howe",56,"Southeast Australian Shelf",11,"Temperate Australasia",198,204,"Temperate",0.00083470413784231,0.0197426801154456,0.0140930604644252,0.00519971449355825,3.76502481281787,0.00257923895391037,0.00469431289003114,0.000455570697775302,0.989543395520795,0.246279046724289,0.00030198077553367,0.000268669388037959,0.000745565279637829,0.00438951938792642,0.000356187933036478,0.00831284942514815,0.174639521031395,0.122807148718743,1.55512302822048,0.614658603220178
20205,"Bassian",56,"Southeast Australian Shelf",11,"Temperate Australasia",197,205,"Temperate",0.00101882280518586,0.0150720759403616,0.00841112462220869,0.00253010701139199,3.25329211104776,0.00263654781832265,0.0159437470749072,0.000941384987246979,0.961610567789536,0.0845133409003136,2.37443211498583e-05,0.000113501884830576,0.000353909894741655,0.00420211158048678,0.000435258822597658,0.00961985909255593,0.0715484698699394,0.0698632253676098,1.29026807309544,0.714186203654871
20206,"Western Bassian",56,"Southeast Australian Shelf",11,"Temperate Australasia",199,206,"Temperate",7.53753659461287e-05,0.0194943552448206,0.0148176185650787,0.00292087954298632,3.82702391858371,0.00150767731220457,0.00413776225451166,0.000133309466369377,0.944904564361042,0.144937049900734,0,0.000233699254906425,0.000551477409327799,0.00488785832259322,0.00122448864270273,0.00291527506755545,0.0992451293256043,0.102183969223376,1.77844038128834,0.704413038327647
20207,"South Australian Gulfs",57,"Southwest Australian Shelf",11,"Temperate Australasia",196,207,"Temperate",0.000764264183205815,0.032147226198517,0.0324774174627086,0.0057660469395773,3.85281435547769,0.00261502684995002,0.0290944924045572,0.000706894432295077,0.775725000468258,0.159363830346019,0,0.000566289622788479,0.000497552162647414,0.0167888942405745,0.00158419323803452,0.013108622218498,0.116202303918578,0.308666083781929,1.72908001984604,0.627660186679342
20208,"Great Australian Bight",57,"Southwest Australian Shelf",11,"Temperate Australasia",194,208,"Temperate",7.40880026370288e-06,0.0305835208379615,0.0355459820543228,0.00601453802933011,3.62541729981663,4.37312583755253e-05,0.00318666351506733,2.1074413219044e-05,0.875452206549351,0.0847108333166387,0,0.000859107417622664,0.000773713486895606,0.000780089520886557,4.35925575928229e-05,0.000600392292861074,0.0586504118824756,0.210209926228674,1.77695368808135,0.540980381740664
20209,"Leeuwin",57,"Southwest Australian Shelf",11,"Temperate Australasia",195,209,"Temperate",0.000210566403718893,0.00943377500775168,0.00981821361574873,0.00246375445934889,3.83122682744976,0.000946537839568152,0.00675716350133567,0.000299164947202989,1.0094407107411,0.176914085707022,0,0.00038210593728962,0.000774172151537901,0.00449684748803347,0.000758874303127811,0.0024496125149328,0.113815737614975,0.0786489898767595,1.65379194599226,0.759824532743615
20210,"Shark Bay",58,"West Central Australian Shelf",11,"Temperate Australasia",193,210,"Temperate",2.30565835616454e-05,0.0108973647927389,0.0102512200898643,0.00316094262749054,3.77376698949628,0.000242163402706907,0.00574861403906671,9.41332978225747e-05,0.986471497982123,0.223344795580507,0,0.00646682237585784,0.000814285625834109,0.000570112122895481,2.89364509201146e-05,0.00294959528756337,0.183252516281484,0.168659586558888,1.5197122263157,0.651079099964021
20211,"Houtman",58,"West Central Australian Shelf",11,"Temperate Australasia",192,211,"Temperate",0.000210518023256905,0.00918876707976254,0.0161509091348548,0.00278430382060011,3.90957849306708,0.0011394896401194,0.00508174831145854,0.000393336856768681,1.03166607147083,0.271464431312846,0,0.000958107339175324,0.000732771769607677,0.00573783902089821,0.000877585451229657,0.00335410399403481,0.181215751160596,0.135759912227369,1.51960922463249,0.723253588428376
20212,"Macquarie Island",59,"Subantarctic Islands",12,"Southern Ocean",224,212,"Polar",7.06152370633461e-07,2.68511816688913e-05,5.05350352321877e-07,1.93842932670641e-06,1.88406316845185,1.12938391098789e-05,0,0,0.810083011440591,0.0127122772654066,0,0,1.94732642813406e-06,3.39770224566188e-05,2.10674236695659e-06,0.00019091166424908,0.00701929025669867,0.000715836632971075,0.228079030803565,0.825183484594174
20213,"Heard and Macdonald Islands",59,"Subantarctic Islands",12,"Southern Ocean",222,213,"Polar",0,0.0264337628334207,0,8.83177784485827e-06,2.67104221422401,0,0,0,0.710963338704792,0.00913409315422486,0,0,0.0034134365141756,0,0,0,0.00587743337807197,0.00606644101337423,1.30935214606315,0.599792724645053
20214,"Kerguelen Islands",59,"Subantarctic Islands",12,"Southern Ocean",223,214,"Polar",0,0.0307628089109455,0.00022276740803217,5.45146161723042e-05,1.94299817258338,0,0,7.97778625366845e-07,0.748788528899727,0.0175815851952992,0,0,0.000164035855755268,0,0,0,0.0135316208012316,0.0266510062755103,0.513225141905432,0.592015364569133
20215,"Crozet Islands",59,"Subantarctic Islands",12,"Southern Ocean",221,215,"Polar",0,0.00153250438204906,5.8843862736826e-05,3.45566205476996e-05,1.92123764120926,0,0,0,0.883142027704139,0.0147311996725023,0,0,6.2798839164678e-05,0,0,0,0.0103580896299064,0.00345301707705191,0.424282950765885,0.583581648428983
20216,"Prince Edward Islands",59,"Subantarctic Islands",12,"Southern Ocean",226,216,"Polar",0,0.000991711394503162,6.08623921984229e-06,5.59673675701056e-06,2.10589464675276,0,0,0,0.879339031504602,0.0223240983781923,0,0,1.72135071403291e-05,0.000394337287177162,5.61071758513231e-05,0,0.0157593214345566,0.000589944789468651,0.600248251255848,0.586162937735359
20217,"Bouvet Island",59,"Subantarctic Islands",12,"Southern Ocean",220,217,"Polar",0,0,0,0,1.88769843981837,0,0,0,0.760709865278526,0.0190299949429396,0,0,0,0,0,0,0.0134450340237089,0.000264162820027904,0.52022415782898,0.574025230952908
20218,"Peter the First Island",59,"Subantarctic Islands",12,"Southern Ocean",225,218,"Polar",0,0,0,0,2.05823964691797,0,0,0,0.699395038480573,0.010219413750792,0,0,0,0,0,0,0.00543814669323165,0.000863817687898939,0.621785711388596,0.720537511977105
20219,"South Sandwich Islands",60,"Scotia Sea",12,"Southern Ocean",218,219,"Polar",0,7.03900030846969e-06,0,1.38382441671372e-08,2.50365149944455,0,0,1.2395868070159e-06,0.711644660226981,0.0298974302365985,0,0,0,0,0,0,0.0164544426440947,0.00137008626899459,0.938874345179716,0.805402224158339
20220,"South Georgia",60,"Scotia Sea",12,"Southern Ocean",216,220,"Polar",0,0.00145686108950637,1.74345645624255e-06,0.000756942962060864,3.2758934131465,0,0.000853792298065508,0,0.783810202346659,0.0196695739710056,0,0,0.000324054964819496,0,0,0,0.0113662877001501,0.013648514521135,1.66538431309063,0.778621109386757
20221,"South Orkney Islands",60,"Scotia Sea",12,"Southern Ocean",217,221,"Polar",0,2.89559984175896e-05,0,0.0867059310395857,2.24230545264545,0,0.00167499441176154,0,0.714503367536899,0.0287077654484885,0,0,0,0,0,0,0.0166516050313636,0.00804650777753145,0.679224788213614,0.706761531757438
20222,"South Shetland Islands",60,"Scotia Sea",12,"Southern Ocean",219,222,"Polar",0,0.00105537348209574,0.00019817127277937,0.0294422840020811,2.31767784958876,0,0.000415955695750134,0,0.684964200493345,0.0421894440606836,0,0,0,0,0,0,0.0253087192848932,0.0141509177768552,0.808827290865064,0.711125470647887
20223,"Antarctic Peninsula",60,"Scotia Sea",12,"Southern Ocean",215,223,"Polar",0,9.99666526830166e-06,0,0.113538553533804,1.65578069673045,0,0.000901973661945213,0,0.588846395158909,0.0312457011199568,0,0,0,0,0,0,0.0209876974555207,0.10155318584812,0.430742737954689,0.367954439294412
20224,"East Antarctic Wilkes Land",61,"Continental High Antarctic",12,"Southern Ocean",211,224,"Polar",0,0.00700732142463694,0,0.000270387177984944,1.89401571794281,0,0,0,0.61813101838785,0.0188699246271939,0,0,0.00738093381129451,0,0,0,0.0106761584858247,0.0537899143951666,0.634973748490547,0.542916292054005
20225,"East Antarctic Enderby Land",61,"Continental High Antarctic",12,"Southern Ocean",210,225,"Polar",0,0.000141026013276939,0,0,2.50185644718034,0,0,0,0.640301253672619,0.0307262344143479,0,0,2.58963399072385e-05,0,0,0,0.0168456302790792,0.0239833200933994,1.15298572175571,0.636847334582768
20226,"East Antarctic Dronning Maud Land",61,"Continental High Antarctic",12,"Southern Ocean",212,226,"Polar",0,0.000305068203476192,0,0,2.07077813180322,0,0,0,0.586754880375432,0.0200579089146271,0,0,4.30488619048738e-05,0,0,0,0.0108634915558767,0.0657315151057175,0.877351730985535,0.509670478485123
20227,"Weddell Sea",61,"Continental High Antarctic",12,"Southern Ocean",214,227,"Polar",0,0,0,0.000461827566320539,0.738828051689574,0,0,0,0.412845407448013,0.0119526959091772,0,0,0,0,0,0,0.00680144178262106,0.0156654233099179,0.130366499784104,0.160734753585916
