"ECO_CODE","ECOREGION","PROV_CODE","PROVINCE","RLM_CODE","REALM","ALT_CODE","ECO_CODE_X","Lat_Zone","artisanal_fishing_combo","demersal_destructive_fishing_combo","demersal_nondest_high_bycatch_combo","demersal_nondest_low_bycatch_combo","inorganic_combo","night_lights_combo","ocean_acidification_combo","oil_rigs_combo","pelagic_high_bycatch_combo","pelagic_low_bycatch_combo","plumes_fert_combo","plumes_pest_combo","population_combo","sst_combo","uv_combo","global_cumul_impact_2008_all_layers_except_shipping_oceanpollution_invasives"
20175,"Central Peru",45,"Warm Temperate Southeastern Pacific",9,"Temperate South America",174,175,"Temperate",0.000149362371583388,0.03980133708776,0.0118543068504882,0.0763300926283756,0.0036292954307922,0.000271322322250588,0.438937635501788,0,0.00213654523059835,0.00252669588243253,0.00194088786899683,0.000453523960865269,0.00221100533223968,0.0136087196865696,0.352467739819386,0.946318469151593
20176,"Humboldtian",45,"Warm Temperate Southeastern Pacific",9,"Temperate South America",175,176,"Temperate",0.000185383038937699,0.0261666506185259,0.0203690002440157,0.0746910513830823,0.00286857884646488,0.000192441296913568,0.528012741805634,0,0.00146151460067155,0.00218101565404168,0.000791652379361225,0.00018230097583511,0.00140564622141682,0.0865319535235859,0.368768313891673,1.11380824388568
20177,"Central Chile",45,"Warm Temperate Southeastern Pacific",9,"Temperate South America",173,177,"Temperate",0.000557154853061763,0.00951034361061035,0.0252809112146388,0.0843260513934782,0.00348340340281021,0.000228855782356155,0.511977683304679,0,0,0.000234803699466399,0.00116117782120198,0.000267309519754599,0.00220858677563056,0.355348747905881,0.367293195203548,1.361878222794
20178,"Araucanian",45,"Warm Temperate Southeastern Pacific",9,"Temperate South America",172,178,"Temperate",0.00111468777341297,0.0156036404890789,0.0197060593215646,0.0693512583643482,0.00540586367403991,0.0003162402100347,0.51671330648269,0,0,6.41811744656941e-05,0.0047846434900113,0.00211210140269283,0.0031413328449864,0.459974069568899,0.391341407456585,1.48962878842379
20179,"Juan Fernandez and Desventuradas",46,"Juan Fernandez and Desventuradas",9,"Temperate South America",171,179,"Temperate",0,0.00929892415021044,0.0605929274786074,0.0992818363480708,0,6.76047168362479e-07,1.04541456222095,0,0,0.00175091614893635,0,0,0,0.364503531277358,0.794406983820694,2.37525035517398
20180,"Southeastern Brazil",47,"Warm Temperate Southwestern Atlantic",9,"Temperate South America",183,180,"Temperate",0.000508625864544528,0.0360565123523165,0.0222067094115364,0.00688732060618625,0.00465510138626348,0.0015516663904875,0.468808451944783,4.54908408205905e-05,0.0079391741014304,0.00554388822119071,0.00241756413153546,0.000157338072549659,0.00602808597356125,0.728121365422552,0.267414871720553,1.55834216738933
20181,"Rio Grande",47,"Warm Temperate Southwestern Atlantic",9,"Temperate South America",182,181,"Temperate",0.000148145917790615,0.0306133916550702,0.0137752261825491,0.00609145723575456,0.00303514206116269,0.000646071887545711,0.490933801571601,0,0.00325311153262174,0.00312986298679858,0.00856935708890869,0.00171458283176673,0.00682244453549236,0.712475845845478,0.307205733712167,1.58841417595391
20182,"Rio de la Plata",47,"Warm Temperate Southwestern Atlantic",9,"Temperate South America",181,182,"Temperate",8.56388947015289e-05,0.0113120611903282,0.00190907968477199,0.000640784694585506,0.00541334749684117,0.000606763194565406,0.00133584618098371,0,8.59628941055986e-08,3.91537221243338e-07,0.00707001397125432,0.00337159309569884,0.00415906715553616,0.0134507923754865,0,0.0493554653873799
20183,"Uruguay-Buenos Aires Shelf",47,"Warm Temperate Southwestern Atlantic",9,"Temperate South America",184,183,"Temperate",3.59301064855349e-05,0.131155469864658,0.0303133354540384,0.0224853766664524,0.00167124793995122,0.000303588623815138,0.368803481803129,0,4.81611908017102e-05,0.000505644572862138,0.00313145185891087,0.000432869187384542,0.00242252223402985,0.535605083415433,0.322094724970534,1.41900888692203
20186,"Malvinas/Falklands",48,"Magellanic",9,"Temperate South America",178,186,"Temperate",9.82132813330763e-05,0.155463132557596,0.00503366876328753,0.00656570869282264,0,2.31370035723611e-05,0.834909797480257,0,5.2342848337954e-07,2.18597511235455e-05,0,0,0.00189489154399524,1.37098984071045,0.568871083734759,2.94387185802326
20187,"Channels and Fjords of Southern Chile",48,"Magellanic",9,"Temperate South America",176,187,"Temperate",0.000252784366497722,0.0617231523894685,0.00695935313679259,0.00501519621698196,0.00103201901545551,0.000103878048754106,0.543355779399287,4.81373349346994e-06,0,1.73386270456012e-06,0.00219544943081156,0.000294870288294418,0.00808796888797106,0.647843131283965,0.480609086026327,1.75747921628079
20188,"Chiloense",48,"Magellanic",9,"Temperate South America",177,188,"Temperate",0.000769827903548177,0.0622721017045438,0.0223001949546535,0.0513982880724171,0.00190133367572462,0.000221055701259187,0.403542897595719,0,0,1.90387334442473e-05,0.00162270755721623,0.000215295708459744,0.0129773405153329,0.272381736570821,0.334224655404694,1.16384647277522
20189,"Tristan Gough",49,"Tristan Gough",9,"Temperate South America",185,189,"Temperate",2.63908239590594e-08,0.000154450108763549,0.000759555978559992,0.0013682483848268,2.10737910654024e-06,4.37658090078664e-07,0.973707262818971,0,2.73367873641158e-05,0.000562663404590606,0,0,4.91104259277475e-05,0.874139291267029,0.760060206595329,2.61083068739239
20191,"Namaqua",50,"Benguela",10,"Temperate Southern Africa",187,191,"Temperate",7.6013880344378e-05,0.0157912146592973,0.00714235955366592,0.0813423213774844,0.0022119068933414,0.000273899759276738,0.618797691423763,0,0,0.000234311102719328,0.00143485230935296,0.000552108367868706,0.00194530438506288,0.817989407498076,0.402060746150379,1.94985214087305
20192,"Agulhas Bank",51,"Agulhas",10,"Temperate Southern Africa",189,192,"Temperate",8.5305255294287e-05,0.0172948156782793,0.00377360331092181,0.0541324770224585,0.00211797939725033,0.000491191965780591,0.66222600886782,8.56331251472672e-05,0,0.000484585934893443,0.0021621571010747,0.000259576244509216,0.00243304054902315,0.849950782929963,0.403443011556516,1.99894016910163
20193,"Natal",51,"Agulhas",10,"Temperate Southern Africa",190,193,"Temperate",0.000194662466684511,0.0107608004239823,0.00149197470059407,0.0120712468179241,0.00612631865450483,0.000410679785464823,0.663843369170662,0,0.00071719362783878,0.00169495801967476,0.00330166649028804,0.000458076462068657,0.00321487447837138,0.916531459855707,0.365592285322675,1.98640956447048
20194,"Amsterdam-St Paul",52,"Amsterdam-St Paul",10,"Temperate Southern Africa",191,194,"Temperate",0,0.000344713794845033,0.000234166342732917,0.000175143090164205,0,1.41160508781798e-07,1.13900293912482,0,0,0.000372140603343947,0,0,0,0.490274338094356,0.656626701933089,2.28703028593902
20197,"Three Kings-North Cape",53,"Northern New Zealand",11,"Temperate Australasia",204,197,"Temperate",8.39176062189741e-06,0.0378443132248255,0.0486256123086145,0.00542869142929564,6.02499370323227e-06,0,1.20279125469319,0,0.000501796170134487,0.0011463771324898,6.04618097279747e-05,3.33678565281965e-06,0.000343533525736288,0.509346396032884,0.682433409724591,2.48853960011967
20200,"South New Zealand",54,"Southern New Zealand",11,"Temperate Australasia",208,200,"Temperate",0.000205558361210837,0.108176105260874,0.0110274898233662,0.00421597126285243,0.00733314454715904,0.000261868665341309,0.770237037850499,0,0.000292366317701536,0.000299148453986361,0.00264498830410169,0.000394145811247471,0.00469817683707337,0.344006476081981,0.533093017214936,1.7868854934482
20201,"Snares Island",54,"Southern New Zealand",11,"Temperate Australasia",207,201,"Temperate",0,0.193348404335512,0.00960079495981393,0.00637778765522194,0,0,0.897107399357854,0,0.00023312858584646,0.000315464987532016,0,0,1.29212347257589e-05,0.328872393101262,0.660095347418761,2.09596363955097
20202,"Tweed-Moreton",55,"East Central Australian Shelf",11,"Temperate Australasia",201,202,"Temperate",0.00118413282787451,0.012323071013087,0.00470898023208157,0.00735962239682342,0.00385153099683697,0.00106022790320374,0.600274009951683,0,0.000266951804743148,0.00766673944515503,0.00477864089155591,0.00040708110725144,0.00663733519588663,0.622074564293583,0.349371223285165,1.6219641077426
20203,"Manning-Hawkesbury",55,"East Central Australian Shelf",11,"Temperate Australasia",200,203,"Temperate",0.00176942353052747,0.015152387492592,0.00646691359101813,0.00397964949366883,0.0052131980826987,0.00133766219847149,0.625251474808298,0,0.000172816867171139,0.00101837996995268,0.00300634930010296,0.00031366727958804,0.00614347472352197,0.510913981691599,0.383828266872506,1.56456764790374
20204,"Cape Howe",56,"Southeast Australian Shelf",11,"Temperate Australasia",198,204,"Temperate",0.000517583061790418,0.012474462872082,0.00865841957812561,0.00328966437487387,0.00161730527826771,0.000367658041483568,0.605840697264601,0.000155741569478401,0.000169268436425036,0.000471999125367699,0.00279700440167775,0.000227382416094994,0.00541366869288195,0.923044863868615,0.436948028170567,2.00199374973771
20205,"Bassian",56,"Southeast Australian Shelf",11,"Temperate Australasia",197,205,"Temperate",0.000753953608952624,0.0111538057062539,0.00604661035953574,0.00187221688833218,0.00198448163155668,0.000784936309042087,0.688583893652413,1.41601742267837e-05,8.36120981446221e-05,0.000262079426749473,0.00337227221735846,0.000378068855433961,0.00759223200747916,1.02481466652599,0.545380580558591,2.29307756758373
20206,"Western Bassian",56,"Southeast Australian Shelf",11,"Temperate Australasia",199,206,"Temperate",5.1314580573027e-05,0.0132595825565761,0.00979626660322606,0.00199107126277816,0.00100691231858955,9.45067292595766e-05,0.623275945710143,0,0.000158690497856622,0.00037622617316485,0.0032591388275512,0.000868747984409443,0.00203063612162107,1.02983256030594,0.479536028393725,2.16553762102818
20207,"South Australian Gulfs",57,"Southwest Australian Shelf",11,"Temperate Australasia",196,207,"Temperate",0.000299821878840888,0.0125603968081529,0.0123294291927663,0.00225811608621861,0.00101069923529121,0.000330453209747726,0.293928545968487,0,0.000220699442363161,0.000194831672942658,0.00654020816340954,0.000606559644413737,0.00534365626713988,0.549234733618141,0.238311368278375,1.12316952074373
20208,"Great Australian Bight",57,"Southwest Australian Shelf",11,"Temperate Australasia",194,208,"Temperate",3.13956896356524e-06,0.0126907901998342,0.0143170968653468,0.0024993884622474,1.82165689071053e-05,8.87176761786627e-06,0.352052174159544,0,0.000355616032677133,0.000321819293246046,0.000410391200209878,2.6508830267082e-05,0.000246930565318791,0.476168266931241,0.249421072925821,1.10854028156587
20209,"Leeuwin",57,"Southwest Australian Shelf",11,"Temperate Australasia",195,209,"Temperate",0.000144935146502299,0.00651608301690458,0.006583589657502,0.00170288999089392,0.000647788737935176,0.000229572998104104,0.674382717053236,0,0.000262787753913935,0.000534900808356784,0.00312461585096768,0.000518845873186475,0.00181031444231216,0.743696880574926,0.486338232359484,1.92649415352362
20210,"Shark Bay",58,"West Central Australian Shelf",11,"Temperate Australasia",193,210,"Temperate",1.4657266464471e-05,0.00634935399993977,0.00579812187051575,0.00184200547646823,0.000140677896779376,5.77903255629475e-05,0.555866220717103,0,0.00374833711417342,0.000474421548054746,0.000347503964751581,2.35314681987136e-05,0.00186940650044945,0.176357868266835,0.367053691427308,1.11994358848083
20211,"Houtman",58,"West Central Australian Shelf",11,"Temperate Australasia",192,211,"Temperate",0.000118723611274184,0.00521532867138241,0.0088901604751243,0.00158155503118265,0.000634262166366385,0.000244562802994923,0.566820701916392,0,0.000541871421861661,0.000416394870732734,0.00341255897302884,0.000533235989792504,0.00183683109648306,0.285307240648474,0.391775320439223,1.26732874980219
20212,"Macquarie Island",59,"Subantarctic Islands",12,"Southern Ocean",224,212,"Polar",7.13047511383677e-07,2.99228681593431e-05,5.56621149657124e-07,2.19879512573559e-06,1.16067132701398e-05,0,0.809632767960467,0,0,2.20937869510492e-06,3.01177944077768e-05,1.73271333326491e-06,0.000208619049840209,0.456901393722856,0.806581238027157,2.07340307062242
20213,"Heard and Macdonald Islands",59,"Subantarctic Islands",12,"Southern Ocean",222,213,"Polar",0,0.0372111710741099,0,1.1997727036615e-05,0,1.24862058128376e-06,0.709883877453847,0,0,0.00488178281065341,0,0,0,1.12981121037535,0.581555742006331,2.46335702558235
20214,"Kerguelen Islands",59,"Subantarctic Islands",12,"Southern Ocean",223,214,"Polar",0,0.0293089893638518,0.00020391976372778,5.14695694861522e-05,0,4.64309001202154e-06,0.734504942167781,0,0,0.000168171563131038,0,0,0,0.51388772464471,0.573043262820162,1.85117311707862
20215,"Crozet Islands",59,"Subantarctic Islands",12,"Southern Ocean",221,215,"Polar",0,0.00212859668804415,7.96263359926148e-05,4.81922965657725e-05,0,8.39090652302063e-08,0.882388219201903,0,0,8.76405735034558e-05,0,0,0,0.93460359138897,0.59559318016776,2.414929132399
20216,"Prince Edward Islands",59,"Subantarctic Islands",12,"Southern Ocean",226,216,"Polar",0,0.00302967877120513,1.82695137200005e-05,1.73654558545661e-05,0,0,0.878358337907377,0,0,5.34182950270142e-05,0.000445366432985754,6.42631870876854e-05,0,0.682905075395831,0.610230735029499,2.17512251362398
20217,"Bouvet Island",59,"Subantarctic Islands",12,"Southern Ocean",220,217,"Polar",0,0,0,0,0,0,0.760546203333848,0,0,0,0,0,0,0.0381017000639299,0.581948533079161,1.38059643646517
20218,"Peter the First Island",59,"Subantarctic Islands",12,"Southern Ocean",225,218,"Polar",0,0,0,0,0,0,0.698623153752242,0,0,0,0,0,0,0.225048869798139,0.792066962736155,1.7157389878345
20219,"South Sandwich Islands",60,"Scotia Sea",12,"Southern Ocean",218,219,"Polar",0,1.43251837228691e-05,0,2.82748481832226e-08,0,3.57382198438474e-06,0.711045575309717,0,0,0,0,0,0,0.606640338419331,0.769051855318835,2.0867556970689
20220,"South Georgia",60,"Scotia Sea",12,"Southern Ocean",216,220,"Polar",0,0.00292328430234356,3.42446628720196e-06,0.00136378390605206,0,1.55145943769767e-06,0.776049798044434,0,0,0.000651749946011308,0,0,0,0.947248172629354,0.78013656998704,2.50837833167024
20221,"South Orkney Islands",60,"Scotia Sea",12,"Southern Ocean",217,221,"Polar",0,1.98504388716671e-05,0,0.0686380209270248,0,0,0.713155113519345,0,0,0,0,0,0,0.717590694800006,0.701772699363071,2.20117637279088
20222,"South Shetland Islands",60,"Scotia Sea",12,"Southern Ocean",219,222,"Polar",0,0.00246642013543538,0.000452689343329026,0.0230382600456777,0,0,0.678934419498257,0,0,0,0,0,0,0.315425575149311,0.720138112759885,1.74045548093663
20223,"Antarctic Peninsula",60,"Scotia Sea",12,"Southern Ocean",215,223,"Polar",0,5.92510141363653e-06,0,0.0781364827510822,0,0,0.43332761700157,0,0,0,0,0,0,0.183751763924767,0.304610527460536,0.999832317894084
20224,"East Antarctic Wilkes Land",61,"Continental High Antarctic",12,"Southern Ocean",211,224,"Polar",0,0.00143700771098477,0,5.06417853276029e-05,0,0,0.347324005511317,0,0,0.00149753156574316,0,0,0,0.299323964274203,0.295591546343868,0.945224700743186
20225,"East Antarctic Enderby Land",61,"Continental High Antarctic",12,"Southern Ocean",210,225,"Polar",0,5.25092832516581e-05,0,0,0,0,0.335219824323573,0,0,9.31031464581846e-06,0,0,0,0.460155104903698,0.318680221379615,1.11411697071424
20226,"East Antarctic Dronning Maud Land",61,"Continental High Antarctic",12,"Southern Ocean",212,226,"Polar",0,0.000125257055207238,0,0,0,0,0.320500393005107,0,0,1.84913105278655e-05,0,0,0,0.519088741562538,0.252891282805828,1.09262416278799
20227,"Weddell Sea",61,"Continental High Antarctic",12,"Southern Ocean",214,227,"Polar",0,0,0,0.000221301141062898,0,0,0.217963127188441,0,0,0,0,0,0,0.125508934953743,0.0886729921481839,0.432366354741806
20228,"Amundsen/Bellingshausen Sea",61,"Continental High Antarctic",12,"Southern Ocean",209,228,"Polar",0,2.69052493246098e-05,0,5.41504189664897e-07,0,0,0.319568136471399,0,0,2.66289676159707e-05,0,0,0,0.30346624508094,0.208703253936893,0.831791715662497
20229,"Ross Sea",61,"Continental High Antarctic",12,"Southern Ocean",213,229,"Polar",0,0.000611856096883831,0,1.71317530900413e-05,0,0,0.164702594493236,0,0,0.000741030232843297,0,0,0,0.0859503002952394,0.0708781919730705,0.322901106726793
20231,"Campbell Island",62,"Subantarctic New Zealand",12,"Southern Ocean",229,231,"Polar",3.26085215223576e-07,0.237592897527716,0.000841598268655781,0.00649695699950868,4.45256098319471e-05,0,0.850634415069666,0,0,0.00014680837554525,2.18859640557627e-05,1.08715867750156e-06,0.000128977059525209,0.482565851649776,0.516077168369594,2.09455250206589
20232,"Auckland Island",62,"Subantarctic New Zealand",12,"Southern Ocean",227,232,"Polar",5.78698301718723e-06,0.115527229667833,0.00173793660606766,0.00360609762717465,0.000146987352563327,0,0.888840178395987,0,0,0.000146546297248089,0.000125820940412039,6.16047164833876e-06,0.00126065202026707,0.334972853246359,0.677261983122916,2.02363822772595
25007,"Baffin Bay - Davis Strait",1,"Arctic",1,"Arctic",1,7,"Polar",3.26269310576392e-06,0.055892691399853,0.00327725735853736,0.00165344059760378,3.54786443618587e-08,4.60434355163262e-05,0.408453223216112,0,0,5.26619149541646e-05,1.00943167411657e-05,3.1448600978516e-07,0.000500039183690395,0.488699047160381,0.272655383857603,1.23124349348387
25009,"Lancaster Sound",1,"Arctic",1,"Arctic",4,9,"Polar",4.62124912744835e-05,0.00100234564685396,3.69410226634485e-05,1.15751347873307e-05,0,3.85514284242004e-05,0.136414854346963,0,0,0,1.81376027481449e-05,5.65490583951969e-07,0.000245278720750416,0.25099831356475,0.115229252372291,0.504042027246393
25010,"High Arctic Archipelago",1,"Arctic",1,"Arctic",2,10,"Polar",5.9346045504214e-05,5.21384980477112e-05,4.10350280204997e-06,2.4648866144785e-07,1.83766066689164e-08,0,0.286161257034254,0,0,0,2.86324039605735e-05,9.74089581910349e-07,0,0.0693829134433891,0.037176160860555,0.392865790545402
25014,"Eastern Bering Sea",1,"Arctic",1,"Arctic",17,14,"Polar",3.68359526803414e-05,0.325476071770772,0.0591548813008013,0.0358605823126091,0.00122467007398439,0.000149358229217319,0.29227348841242,0,0,0.00181170989804045,0.00116308944426151,0.00013170341353951,0.00204142040537323,0.990878524930554,0.403264155210407,2.11346647594139
25031,"Aegean Sea",4,"Mediterranean Sea",2,"Temperate Northern Atlantic",0,31,"Temperate",0.00159685469002874,0.0625333300109638,0.0366305703141877,0.0450700783524099,0.0212587819284237,0.00627200889578047,0.519253459968675,0,0,0.00836617055813434,0.0163936316093081,0.00281902360268918,0.0294596976321685,0.87423328462795,0.25568072758048,1.87956762247279
25032,"Levantine Sea",4,"Mediterranean Sea",2,"Temperate Northern Atlantic",0,32,"Temperate",0.000254342936616324,0.0262501224723552,0.0382902112065087,0.0144185678065037,0.0083705979768004,0.00165930027354438,0.476110893707572,1.16939095780136e-06,0.0102616627755096,0.00347723228178136,0.00841533748358181,0.00199150002529122,0.00611643031639147,0.774611274970271,0.275148883586357,1.64537752497856
25033,"Tunisian Plateau/Gulf of Sidra",4,"Mediterranean Sea",2,"Temperate Northern Atlantic",0,33,"Temperate",0.000449481482786116,0.027931226778806,0.0397857733869953,0.0152788973415099,0.00435330759506286,0.000978379850667403,0.380636194720906,0.00063620969917899,0,0.00352867018603049,0.00259318417933814,0.000377795455345545,0.00403759998019691,0.615071646455896,0.197747016603224,1.29340538257629
25034,"Ionian Sea",4,"Mediterranean Sea",2,"Temperate Northern Atlantic",0,34,"Temperate",0.00138695397582691,0.0461776839783542,0.03841697372206,0.0322917668042737,0.0195741018322488,0.00398173705987957,0.902103920483442,0,0,0.0111646126287849,0.0134376622061328,0.00378522880334,0.0155285151746664,1.31217729170644,0.55078167289391,2.95080811930359
25035,"Western Mediterranean",4,"Mediterranean Sea",2,"Temperate Northern Atlantic",0,35,"Temperate",0.000839805441023359,0.0385892939701938,0.0385099914191634,0.0376637149079633,0.0186093255383519,0.00316380350504973,0.595928237605686,0,0,0.00684505839139349,0.0104697871640207,0.00295695980553638,0.0108025995366827,0.659303022647106,0.285341947451246,1.70902354973911
25036,"Alboran Sea",4,"Mediterranean Sea",2,"Temperate Northern Atlantic",0,36,"Temperate",0.000499620872235291,0.0302003076607683,0.0430885875236443,0.032619853754187,0.0128645088843771,0.00195784344362449,0.23917954244008,0,0,0.00544715534262859,0.00564606918265205,0.000912215221880914,0.00706923276986677,0.275597107752879,0.111456857249519,0.766538903627321
25040,"Gulf of Maine/Bay of Fundy",5,"Cold Temperate Northwest Atlantic",2,"Temperate Northern Atlantic",22,40,"Temperate",0.00298267054812647,0.131466543813035,0.0573709698712345,0.0363208595488024,0.00966801442298222,0.0033028514014104,0.405411221307645,0,0,0.0186343512084199,0.00433698060020384,0.000696526234521588,0.0157105299950917,0.680818338942718,0.381802460424907,1.74852231307821
25042,"Carolinian",6,"Warm Temperate Northwest Atlantic",2,"Temperate Northern Atlantic",21,42,"Temperate",0.000237525525607404,0.0431074055540103,0.0113146306023709,0.0145834287112043,0.00885112460189905,0.00118352752627658,0.580402027575842,0,0.00178000692474873,0.00108812036794716,0.00831106385735271,0.00106647855031017,0.00442559647825068,0.535777423510318,0.294367723446343,1.50649608412137
25046,"Kamchatka Shelf and Coast",8,"Cold Temperate Northwest Pacific",3,"Temperate Northern Pacific",44,46,"Temperate",6.48674311118587e-05,0.0392941076048448,0.00872765379337801,0.0332781149940755,0.000407049946589477,5.00239509958184e-05,0.476077214562016,0,0,2.46594434729729e-06,7.86707185850005e-05,3.29374448049015e-06,0.00177274107358804,1.06830438728929,0.486176759896574,2.1142373513386
25055,"North American Pacific Fijordland",10,"Cold Temperate Northeast Pacific",3,"Temperate Northern Pacific",52,55,"Temperate",0.000443446614574108,0.0274800786099815,0.0050948889096218,0.0101014344710282,0.000470151484694582,0.000254555532642779,0.324735767782887,0,0,0.000733966715710081,0.00107747259917152,5.93222534598342e-05,0.00477045372568711,0.617097468424544,0.245291004865709,1.23761001320616
25056,"Puget Trough/Georgia Basin",10,"Cold Temperate Northeast Pacific",3,"Temperate Northern Pacific",55,56,"Temperate",0.00369992521215226,0.00682897078759339,0.00147644264362488,0.0080889926423525,0.012037384920464,0.00672816614329807,0.0339924404713435,0,0,9.72599266063295e-05,0.00419416629325616,0.00064908511065613,0.0270264969414062,0.0640379855812761,0.0140351883915057,0.182892504340568
25057,"Oregon, Washington, Vancouver Coast and Shelf",10,"Cold Temperate Northeast Pacific",3,"Temperate Northern Pacific",54,57,"Temperate",0.000319968466281983,0.0241391504001945,0.0044473059159476,0.0373339701233359,0.00328490374974549,0.000901008243543053,0.574464382163083,0,0,0.000996022678703586,0.00324359037457924,0.00106518545557423,0.00620956062239416,1.00333300402027,0.409327979460496,2.06906602454516
25058,"Northern California",10,"Cold Temperate Northeast Pacific",3,"Temperate Northern Pacific",53,58,"Temperate",0.000310555460677352,0.0472119850248508,0.0337721237927716,0.0154051917573207,0.00252991577731474,0.000852460496453927,0.522261063998004,0,0,0.000296552657445499,0.00189965587380457,0.000625243005560097,0.00361259069268582,0.645020509715456,0.38045086835412,1.65424870821365
25059,"Southern California Bight",11,"Warm Temperate Northeast Pacific",3,"Temperate Northern Pacific",58,59,"Temperate",0.000512013441001844,0.0225165544953224,0.00953201305229712,0.0569981405221909,0.00596758425690817,0.000757870334114077,0.733653783036033,0,0.000648511139142927,0.00318264473979377,0.00127379851782279,0.000229949365380372,0.00377230011582808,0.253097511537299,0.477449823510686,1.56959249750289
25080,"Sahelian Upwelling",16,"West African Transition",4,"Tropical Atlantic",76,80,"Tropical",0.000152107593514304,0.0335947556358687,0.041517540947812,0.0328966523364559,0.00382401229511696,0.000218916072578581,0.483853594996997,0,0.00968346125336886,0.00255194609950959,0.00155031078475472,0.000274886463583823,0.00338141316015022,0.817720757028243,0.29153466216631,1.7227550211556
25081,"Gulf of Guinea West",17,"Gulf of Guinea",4,"Tropical Atlantic",81,81,"Tropical",0.000163992430109004,0.0253082977073135,0.0353189977013747,0.0169302539347972,0.00374829666295179,0.000101535489078688,0.608819404054314,0,0.0154965432303198,0.00329983354016097,0.00120996967868788,0.000111018747491708,0.00582723674414002,0.74418182818548,0.371931927198731,1.83244914011718
25085,"Gulf of Guinea South",17,"Gulf of Guinea",4,"Tropical Atlantic",186,85,"Tropical",0.000199949732942325,0.0228363863422696,0.0257370091329354,0.0094873264967841,0.00522345724410002,0.000485420741059754,0.432324801223394,0.00871404509688932,0.0288867067471415,0.00125836420649779,0.000991508674758136,0.000219331508671418,0.00231932757000004,0.294918207415813,0.215161258271017,1.04876309781041
25086,"Angolan",17,"Gulf of Guinea",4,"Tropical Atlantic",186,86,"Temperate",0.000231579824243842,0.0541262521678253,0.0337024068324814,0.0119999423016875,0.00472836704537842,0.000250854399844811,0.508635183496311,0.00103933984069925,2.20116295515004e-05,0.000852704698490749,0.000374038940328943,2.90846138110978e-05,0.0024636154321195,0.331969701789367,0.277502082363285,1.22792716529248
25147,"Fiji Islands",35,"Tropical Southwestern Pacific",6,"Central Indo-Pacific",144,147,"Tropical",0.00253633967558978,0.0136959036070761,0.0113743839102835,0.00841319364603624,0.00118979476084666,0.000258661299621,1.18790813502867,0,0,0.00254156664525693,0.000499848367978711,5.01268981543306e-05,0.00792453586505771,1.50082629635982,0.556299022946606,3.2935178102543
25152,"Hawaii",37,"Hawaii",7,"Eastern Indo-Pacific",158,152,"Tropical",0.000156599422827441,0.00164682090209215,0.00154570052275154,0.00482700428343852,0.000488695801581367,0.000169577305191008,1.17008584839339,0,0.00179000078851151,0.00310060764667761,0.000461342987614369,4.80590228979357e-05,0.000670515219861056,1.51183481016016,0.647916244295432,3.34474183059013
25154,"Gilbert/Ellis Islands",38,"Marshall, Gilbert and Ellis Islands",7,"Eastern Indo-Pacific",148,154,"Tropical",0.000314902468189236,0.0119686981043769,0.0122153854422189,0.0215192354738893,0,2.04275652803776e-05,1.11676189090981,0,0.00012430653430083,0.0240638422019661,0,0,0.00091952310089472,1.68119077079563,0.665307192797468,3.53440617065245
25184,"North Patagonian Gulfs",48,"Magellanic",9,"Temperate South America",179,184,"Temperate",3.39752522561343e-05,0.123427558590745,0.0250986122724318,0.0135595146433041,0.000399915792805903,0.000168947961469841,0.285627794175038,0,2.53504914016297e-06,6.46008475874635e-05,0.000369052678141628,4.54922752238765e-05,0.00235521902757048,0.317159775552453,0.228321669369908,0.996634661478064
25185,"Patagonian Shelf",48,"Magellanic",9,"Temperate South America",180,185,"Temperate",2.35321956786431e-05,0.305018439524671,0.0720761904269652,0.0289716952652396,0.000378149038271088,0.000237407237559483,0.648969627551536,1.05730322112949e-05,5.30944107980345e-05,0.000190366573274401,0.000417770319977599,5.32933952990067e-05,0.00230821149643103,0.940473779299936,0.617476842290344,2.61665896116293
25190,"Namib",50,"Benguela",10,"Temperate Southern Africa",188,190,"Temperate",6.76378423927709e-05,0.0188664239228407,0.0108046134757614,0.0492983014238161,0.00138451269714413,4.97717777803876e-05,0.520577766050868,0,0,0.000187698827594791,0.000128439486841533,1.80091630945887e-05,0.000511544784908773,0.730720049663201,0.329097491985368,1.6617122618073
25195,"Kermadec Island",53,"Northern New Zealand",11,"Temperate Australasia",202,195,"Temperate",3.6635496057509e-07,0.0192967479960762,0.00725576610940252,0.00385028959035345,0,0,1.18026388588058,0,0,0.000634998579906939,0,0,8.26599900277085e-05,1.07908171692165,0.659386026635203,2.94985245807717
25196,"Northeastern New Zealand",53,"Northern New Zealand",11,"Temperate Australasia",203,196,"Temperate",0.000391688746575388,0.029252110558093,0.018251576119244,0.00765013050358235,0.00265474597624805,0.00096701110712594,0.991576580858546,0,0.000285438222878592,0.000763849153516763,0.00607473430357716,0.00111499803321184,0.00925639204870107,0.411398900894156,0.567117915649641,2.0467560727829
25198,"Chatham Island",54,"Southern New Zealand",11,"Temperate Australasia",206,198,"Temperate",4.74358338716888e-06,0.0213435450183648,0.00402253446402673,0.00355753610620121,0.000275373990055113,3.07721913024311e-06,1.03242800836938,0,1.23145997900453e-05,0.000415226105946546,6.89875690445408e-05,2.3286176025638e-06,0.000262853411905859,0.786290765610742,0.70657577426789,2.55526306892014
